x,y,type,color
-75.58075306596774,-36.806080503194245,right_cone,blue
-75.49957840825644,-33.46132594173536,right_cone,blue
-75.10868892032467,-30.15514992605128,right_cone,blue
-74.39255259384927,-26.91826948408503,right_cone,blue
-73.33270150112334,-23.764435194165344,right_cone,blue
-71.94856683726357,-20.7147443374358,right_cone,blue
-70.27767115060102,-17.79018386257994,right_cone,blue
-68.3550271255835,-15.005967503935096,right_cone,blue
-66.2113762464424,-12.373654736120479,right_cone,blue
-63.86672579955129,-9.897584854350507,right_cone,blue
-61.33655923105015,-7.569430740245332,right_cone,blue
-58.65188381213932,-5.370143383963915,right_cone,blue
-55.845198652963376,-3.2727822654675665,right_cone,blue
-52.947778263839766,-1.245338313047022,right_cone,blue
-49.998131545932296,0.7402149351732912,right_cone,blue
-47.05711845888465,2.677014573002667,right_cone,blue
-44.11409268276132,4.517603858606137,right_cone,blue
-41.14083814398222,6.203135970885725,right_cone,blue
-38.116638822835476,7.670388462016761,right_cone,blue
-35.02892176649471,8.85242272671404,right_cone,blue
-31.855340240278316,9.685786030893482,right_cone,blue
-28.601217352912492,10.134788256606285,right_cone,blue
-25.320615242655602,10.197872509230699,right_cone,blue
-22.069370696707825,9.872358443114678,right_cone,blue
-18.905314920215407,9.151889503252658,right_cone,blue
-15.877286942807766,8.021393872121894,right_cone,blue
-12.9617289128153,6.429392920075562,right_cone,blue
-10.123080001526652,4.462991444391358,right_cone,blue
-7.291855988750827,2.276053245789295,right_cone,blue
-4.367020144476987,0.013153595677393604,right_cone,blue
nan,nan,right_cone,blue
0.0,0.0,centerline,black
3.108421329101038,-1.7750832793466955,centerline,black
6.371696692444434,-3.248836429571732,centerline,black
9.702685350304225,-4.56424529587693,centerline,black
13.034415859882028,-5.877780968823771,centerline,black
16.29465243413603,-7.357817871774877,centerline,black
19.36787623399795,-9.190456334712692,centerline,black
22.101247733151336,-11.498028666753193,centerline,black
24.437474035649654,-14.208213208005901,centerline,black
26.386545354984758,-17.210108227423156,centerline,black
