x,y,type,color
-2.3345047011091977,29.947206433420817,right_cone,blue
-3.667219276291778,30.30800325232042,right_cone,blue
-4.869666628486067,30.766307097087022,right_cone,blue
-6.107357857714064,31.462334905433107,right_cone,blue
-7.431861296019177,32.386031683249364,right_cone,blue
-8.874557760311806,33.453940349314045,right_cone,blue
-10.484560955696866,34.56394270165197,right_cone,blue
-12.27444265106673,35.57597229266299,right_cone,blue
-14.204852822496775,36.37952065526114,right_cone,blue
-16.24570417112562,36.92727751895859,right_cone,blue
-18.36721299889614,37.16132230050247,right_cone,blue
-20.522423004978894,37.00534838711872,right_cone,blue
-22.53052131091158,36.43000275075714,right_cone,blue
-24.260220709794307,35.56495436197751,right_cone,blue
-25.777194101215702,34.55953289620304,right_cone,blue
-27.152360430474918,33.52329820963368,right_cone,blue
-28.439187331678667,32.542554957289724,right_cone,blue
-29.75357908454503,31.639290325923053,right_cone,blue
-31.168961958553513,30.796605178633104,right_cone,blue
-32.66721373117576,29.994140282211035,right_cone,blue
-34.22627752700222,29.208679500010057,right_cone,blue
-35.8238248950583,28.413927749342896,right_cone,blue
-37.43746520946221,27.58026937921968,right_cone,blue
-39.04402750007858,26.674549726399917,right_cone,blue
-40.6176944354773,25.66025259243969,right_cone,blue
-42.126972279429005,24.499063547299198,right_cone,blue
-43.531602913151566,23.155189329236244,right_cone,blue
-44.77793759980363,21.610100896384914,right_cone,blue
-45.80713874635303,19.89357816501367,right_cone,blue
-46.612036523065356,18.043289690638584,right_cone,blue
-47.1956487667843,16.09216622482165,right_cone,blue
-47.556297724142155,14.070865781502489,right_cone,blue
-47.68782669953197,12.009270958728216,right_cone,blue
-47.580444233763714,9.942602466910133,right_cone,blue
-47.22883506843997,7.916219432905979,right_cone,blue
-46.63702296255023,5.958890662738723,right_cone,blue
-45.80918323323208,4.0966167893908185,right_cone,blue
-44.748720677334596,2.3574955103294384,right_cone,blue
-43.460419938794026,0.7734605444295231,right_cone,blue
-42.01061091619567,-0.5793562190042336,right_cone,blue
-40.54358375594849,-1.6717155701332183,right_cone,blue
-39.155941597014476,-2.602380846328123,right_cone,blue
-37.92464291390889,-3.449284205242364,right_cone,blue
-36.90223406966529,-4.26324767656875,right_cone,blue
-36.065249221512545,-5.149697740590165,right_cone,blue
-35.31591140471576,-6.419117228146021,right_cone,blue
-34.62623321865497,-8.040757823116301,right_cone,blue
-33.8977393338008,-9.865994289956014,right_cone,blue
-32.911526303695666,-11.791207772781048,right_cone,blue
-31.26412358302297,-13.58862911686279,right_cone,blue
-29.147803984516244,-14.526980356399378,right_cone,blue
-27.215688649833158,-14.672286877452951,right_cone,blue
-25.44297807291595,-14.500417524346712,right_cone,blue
-23.832611697158768,-14.262075213825325,right_cone,blue
-22.506493627617843,-14.109876653315352,right_cone,blue
-21.51224616780777,-14.10082709264473,right_cone,blue
-20.476662269962063,-14.445423016644815,right_cone,blue
-19.311142953395866,-15.230595604692889,right_cone,blue
-18.04508728606814,-16.35635297722476,right_cone,blue
-16.65225934279242,-17.677365871445,right_cone,blue
-15.037673198020784,-19.03215571662935,right_cone,blue
-13.05781887025849,-20.192525640871875,right_cone,blue
-10.790360169420165,-20.79781786005342,right_cone,blue
-8.529078270410647,-20.73774394717531,right_cone,blue
-6.363541924006826,-20.15171812790026,right_cone,blue
-4.340225942250763,-19.133660598349266,right_cone,blue
-2.5172030991207963,-17.73406796141619,right_cone,blue
-0.9796472730703671,-15.976002319351638,right_cone,blue
0.11433355938373513,-13.973423111612178,right_cone,blue
0.7209143075429361,-11.953164393752555,right_cone,blue
0.9980645282271441,-9.99939999768826,right_cone,blue
1.091790431966861,-8.147958246763439,right_cone,blue
1.1182908955500848,-6.435799303850752,right_cone,blue
1.1667790096255257,-4.915725704496721,right_cone,blue
1.294082175480237,-3.6381406339077715,right_cone,blue
1.578960191661705,-2.4975647698291983,right_cone,blue
0.0,0.0,centerline,black
0.8777740714485098,1.3343769279651543,centerline,black
1.9107426549509512,2.6093872516959493,centerline,black
3.0540858324789397,3.853112651485514,centerline,black
4.262983686004038,5.0936348076269224,centerline,black
5.492616297497857,6.359035400413288,centerline,black
6.698163748932,7.6773961101377255,centerline,black
7.834806122278035,9.076798617093306,centerline,black
8.85772349950756,10.585324601573149,centerline,black
8.857723499507554,10.585324601573145,centerline,black
9.723371287803271,12.217686630234155,centerline,black
10.39330619519232,13.935120815188444,centerline,black
10.830360254912925,15.685494154911932,centerline,black
10.997365500203319,17.41667364788054,centerline,black
10.857153964301741,19.076526292570186,centerline,black
10.372591230407117,20.612937016990568,centerline,black
9.530535648276278,21.986612794534388,centerline,black
8.384008959947387,23.193619172874463,centerline,black
6.997340596128854,24.23606467505109,centerline,black
5.434859987529034,25.116057824104516,centerline,black
3.760896564856335,25.835707143075034,centerline,black
2.0397493722156703,26.39716835325679,centerline,black
0.32355519817691203,26.821488304250728,centerline,black
-1.3662487388199551,27.177398217739402,centerline,black
-3.0129942701314825,27.5410368831339,centerline,black
-4.600013227114246,27.988543089845322,centerline,black
-6.110637441124785,28.596055627284777,centerline,black
-7.5386856492022645,29.412627425495174,centerline,black
-8.920475900921279,30.377543057921315,centerline,black
-10.303090805537739,31.402284106495202,centerline,black
-11.733612973185366,32.39833215088161,centerline,black
-13.258204988735809,33.27766603304834,centerline,black
-14.883784724957044,33.97347587766001,centerline,black
-16.56418069562146,34.44764595290991,centerline,black
